,Link,Body,Article
301,www.twitter.com/anyuser/status/1598180620093513728,"Marvin Elias, 21, is said to have called the three victims over to this vehicle, where he showed them a lewd photo on his cellphone. Investigators learned that he has been a teacher's aide at McFadden Intermediate School since May. https://t.co/8vJeILEPs9",https://www.cbsnews.com/losangeles/news/santa-ana-teachers-aide-arrested-for-showing-lewd-image-to-three-underage-females/?taid=6388354812d5070001f96099&utm_campaign=true_anthem&utm_medium=twitter&utm_source=social
302,www.twitter.com/anyuser/status/1598180608911769600,"イーロン・マスク氏率いるニューラリンク社が半年以内に人間の脳にコンピューターを埋め込むことを目指す[Bloomberg]
筋萎縮性側索硬化症（ALS）や脳卒中の後遺症など衰弱した状態にある人が自分の思考を介してコミュニケーションできるようになる可能性も
https://t.co/iCGcv7r1EE",https://www.bloomberg.com/news/articles/2022-12-01/musk-s-neuralink-hopes-for-human-trials-approval-within-six-months
303,www.twitter.com/anyuser/status/1598180605862154240,"@TomCottonAR @HerschelWalker 😅😂🤣‘I live in Texas’: Herschel Walker speech adds to Georgia Senate run problems
Republican candidate’s reference to his out-of-state home opens him to same attacks that dogged Mehmet Oz in Pennsylvania
https://t.co/kg19aesPE0",https://www.theguardian.com/us-news/2022/nov/30/herschel-walker-texas-home-georgia-senate-runoff
304,www.twitter.com/anyuser/status/1598180601353363457,US House approves bill to block rail strike and mandate paid sick leave  https://t.co/AaEjS1o2b9,https://www.theguardian.com/us-news/2022/nov/30/us-rail-strike-congress-house-senate-union-sick-leave?CMP=Share_iOSApp_Other
305,www.twitter.com/anyuser/status/1598180599487148032,New York and Singapore top the list of world’s most expensive cities in 2022 https://t.co/DJh6uFUs7I,https://www.theguardian.com/business/2022/dec/01/new-york-and-singapore-top-the-list-of-worlds-most-expensive-cities-in-2022
306,www.twitter.com/anyuser/status/1598180590704263168,"@ak49rebel @Connor03439219 @fovillian_67 @VikesGod28 @CNN What are living under a rock?  Maybe pay attention here.  Anyways here you go.  No none of them were pardoned.  Which is a good thing since now they can face Justice.

https://t.co/qIPqrwqBGK",https://www.npr.org/2022/06/23/1107192874/republicans-trump-pardons-jan-6
307,www.twitter.com/anyuser/status/1598180590678732801,"The Guardian: Embrace what may be the most important green technology ever. It could save us all | George Monbiot 
https://t.co/8DpMCwt5lW",https://www.theguardian.com/commentisfree/2022/nov/24/green-technology-precision-fermentation-farming
308,www.twitter.com/anyuser/status/1598180575135043584,"@robreiner 

Did this make anyone else childishly happy?

https://t.co/zZGgGnAUkz",https://www.cnn.com/2022/11/30/politics/house-ways-and-means-committee-now-has-donald-trumps-federal-tax-returns/index.html
309,www.twitter.com/anyuser/status/1598180574287388673,"""House committee receives #trumpstaxreturns from IRS"" from @CNNPolitics https://t.co/DTy3Lufk7u #TrumpIsDone",https://www.cnn.com/2022/11/30/politics/house-ways-and-means-committee-now-has-donald-trumps-federal-tax-returns
310,www.twitter.com/anyuser/status/1598180573989699584,"Brexit has added £210 to food bills for the average UK household, with low-income families hardest hit, according to research from the London School of Economics https://t.co/f9TesObSYW via @markets @BloombergUK @PhilAldrick",https://www.bloomberg.com/news/articles/2022-12-01/brexit-has-added-6-to-uk-household-food-bills-research-shows?sref=VvJhl47t
311,www.twitter.com/anyuser/status/1598180564858593280,"@RichardStiller4 @DesignerDeb3 "" President Bill Clinton was admitted to the University of California Irvine Medical Center’s intensive care unit for a urinary tract infection that spread to his bloodstream,""
https://t.co/tOywTY0Ubm",https://www.foxnews.com/politics/bill-clinton-hospitalized-with-an-infection
312,www.twitter.com/anyuser/status/1598180562732449792,"@MaddowBlog For those left on Twitter 
Twitter's chaos could make political violence worse outside of the U.S. https://t.co/EZBxawacin",https://www.npr.org/2022/11/30/1139924914/twitters-chaos-could-make-political-violence-worse-outside-of-the-u-s?sc=18&f=1001
313,www.twitter.com/anyuser/status/1598180541924532224,#unassistedbirth #diy #freebirth https://t.co/MIo79Pi1V3,https://www.newsweek.com/most-maternal-deaths-are-preventable-why-arent-we-preventing-them-opinion-1761919
314,www.twitter.com/anyuser/status/1598180521288564738,"Oil Rises as Traders Bet on China Reopen, US Stockpiles Plunge #oilandgas  https://t.co/WIXglzPBNt",https://www.bloomberg.com/news/articles/2022-11-29/oil-rises-as-third-day-on-opec-cut-chatter-falling-stockpiles
315,www.twitter.com/anyuser/status/1598180497145958401,Great article so true https://t.co/5WcbJFemVx @OwenJones84,https://www.theguardian.com/commentisfree/2022/may/17/homophobia-against-straight-men-lgbtq?fr=operanews
316,www.twitter.com/anyuser/status/1598180490695122944,‘I live in Texas’: Herschel Walker speech adds to Georgia Senate run problems https://t.co/MKERJDrtON,https://www.theguardian.com/us-news/2022/nov/30/herschel-walker-texas-home-georgia-senate-runoff?CMP=Share_iOSApp_Other
317,www.twitter.com/anyuser/status/1598180489776730113,@tomiahonen I just read this. So what makes you think Gaetz will be next? https://t.co/yZjuoOygiC,https://www.cnn.com/2022/11/30/politics/joel-greenberg-matt-gaetz-investigation-hearing/index.html
318,www.twitter.com/anyuser/status/1598180484378693632,"@UN vehicles have encountered difficulties in accessing more remote areas due to the security situation&amp; road blocks managed by 🇪🇹|n troops,2 humanitarian officials said.

Knowing this @_AfricanUnion @POTUS @eu_eeas force #EritreaOutOfTigray @selamgebrekid https://t.co/y7L26ddb74",https://www.bloomberg.com/news/articles/2022-11-30/ethiopia-peace-process-undermined-as-eritrea-forces-continue-attacking-civilians
319,www.twitter.com/anyuser/status/1598180462496780289,@shannonrwatts “…school board in Broward County earlier…fired its superintendent…led by 5 members appointed by DeSantis. school boards with ties to DeSantis pushed out 3 superintendents in Nov…each of them served over districts that implemented student mask mandates. https://t.co/M2d9xGdUwV,https://www.politico.com/news/2022/11/30/desantis-school-board-covid-00071305
320,www.twitter.com/anyuser/status/1598180447879860225,"@RepAdamSchiff I hope this stupid Mick's probe leads right to Trump and the Trumpanzees!

https://t.co/4z9gJCHSV9",https://www.cnn.com/2022/11/30/politics/mccarthy-january-6-committee-preserve-records/index.html
321,www.twitter.com/anyuser/status/1598180446071713793,"Americans gathered for Thanksgiving last week amid a #flu season, the worst in more than a decade, and experts urge caution as multiple respiratory viruses circulate at high levels nationwide. #GetVaccinated
https://t.co/JzjkGFEovd",https://www.cnn.com/2022/11/28/health/holidays-bad-flu-season-worse/index.html
322,www.twitter.com/anyuser/status/1598180429105745920,https://t.co/cgnySC38BX (LV.7) 世界で最も物価が高い都市、最も低い都市｜The Economist https://t.co/DJog9uilMK,https://ez-tango.com/newwdata/20221201140014.html#listtop
323,www.twitter.com/anyuser/status/1598180425595523072,https://t.co/dn8q94HouU,https://www.foxnews.com/video/6316381864112#
324,www.twitter.com/anyuser/status/1598180420931432448,"“This is a good moment to turn the assertion of the moderate centre into a legislative programme. “

https://t.co/ssHVi69ruH A wish-list of centrist proposals for the lame-duck Congress from @TheEconomist",https://www.economist.com/leaders/2022/11/23/a-wish-list-of-centrist-proposals-for-the-lame-duck-congress
325,www.twitter.com/anyuser/status/1598180408910544898,"@johnrich I'm not done yet, to you all who listened to that guy.

https://t.co/3ZCqoxU8Iw",https://www.theguardian.com/us-news/2021/feb/10/us-coronavirus-response-donald-trump-health-policy
326,www.twitter.com/anyuser/status/1598180400031043584,China urges its solar manufacturing giants to “resolutely protect” their rights and interests amid an expected wave of more severe and complex trade conflicts as countries step up efforts to protect their own domestic industries https://t.co/R7h5nfobFz,https://trib.al/QTnZot0
327,www.twitter.com/anyuser/status/1598180399984902144,"Dyson engineers are developing products that will be able to detect and fix issues themselves without any input needed from the owners, the company says https://t.co/GkpcK64RYV",https://trib.al/GFbWXcH
328,www.twitter.com/anyuser/status/1598180387292749824,"If you missed the Enola Holmes lawsuit, it was hilarious.

https://t.co/8X5NtTzBYJ",https://www.theguardian.com/books/2020/dec/22/lawsuit-copyright-warmer-sherlock-holmes-dismissed-enola-holmes
329,www.twitter.com/anyuser/status/1598180383371284480,"NPR Hiring Freeze, CNN Cuts Are Latest Signs of Media Crunch - Bloomberg https://t.co/hka2mdKIN9",https://www.bloomberg.com/news/articles/2022-11-30/npr-restricts-hiring-after-sharp-decline-in-sponsorship-revenue
330,www.twitter.com/anyuser/status/1598180369282789376,"@ProjectLincoln I hope this stupid Mick's probe leads right to Trump and the Trumpanzees!

https://t.co/4z9gJCHSV9",https://www.cnn.com/2022/11/30/politics/mccarthy-january-6-committee-preserve-records/index.html
331,www.twitter.com/anyuser/status/1598180365440540673,https://t.co/9MHE6Zp5cY,https://www.cbsnews.com/news/hawaii-volcanoes-eruptions-mauna-loa-kilauea-sacred-event/
332,www.twitter.com/anyuser/status/1598180358658621441,"US State Department’s Bureau of African Affairs, said on Twitter that it fully backed moves to remove foreign troops from Tigray.

But they aren't out of #Tigray yet.

So @_AfricanUnion @POTUS @UN @StateDept @USUN force #EritreaOutOfTigray @selamgebrekid15 https://t.co/y7L26ddb74",https://www.bloomberg.com/news/articles/2022-11-30/ethiopia-peace-process-undermined-as-eritrea-forces-continue-attacking-civilians
333,www.twitter.com/anyuser/status/1598180346046062592,"The question, as so often, is whether ten Senate Republicans will join with the Democrats to break a filibuster. Negotiations are underway among a handful of senators https://t.co/I8LZ6RNgHd via @EconUS",https://econ.st/3GW9GYz
334,www.twitter.com/anyuser/status/1598180346033573888,Moves to reduce risks to whales add to pressure on fishermen https://t.co/DnjqNE35fC via @EconUS,https://econ.st/3ETQmIy
335,www.twitter.com/anyuser/status/1598180338307579905,Is China's 'zero COVID' policy even possible with omicron and its subvariants? https://t.co/twBlM63Lwz,https://bit.ly/3AZWcHn
336,www.twitter.com/anyuser/status/1598180337309581314,All set for a coin-sized chip inside your brains? @elonmusk’s Neuralink wants to start trialling exactly that in the next six months!😱https://t.co/Kp3hIKxEEB,https://www.bloomberg.com/news/articles/2022-12-01/musk-s-neuralink-hopes-for-human-trials-approval-within-six-months
337,www.twitter.com/anyuser/status/1598180328434241537,Alexa - How Did Amazon's Voice Assistant Rack up a $10Bn Loss? https://t.co/9Mgr2UymtS,https://www.theguardian.com/commentisfree/2022/nov/26/alexa-how-did-amazons-voice-assistant-rack-up-a-10bn-loss
338,www.twitter.com/anyuser/status/1598180323866849281,By all means give us a 218-217 House. Do that. Katie Hobbs has more integrity in her toe pinky than all magats in AZ. #Integrity https://t.co/UaKkkzvghL,https://www.salon.com/2022/11/30/arizona-county-refuses-to-certify-votes--disenfranchising-own-and-giving-dems-a-gift_partner/?utm_campaign=trueanthem&utm_medium=social&utm_source=facebook&fbclid=IwAR2mC_gvLVE-c4dwhIIG1jUdC6VkJCUgVH1ndGA01WJU3ye8GNtk0RWdeYw
339,www.twitter.com/anyuser/status/1598180322994450434,"#Idiotalert
Extinction activist wants humans to voluntarily die out: ‘Feed ‘em, don’t breed ‘em’

https://t.co/5I59WILU2W",https://www.foxnews.com/media/extinction-activist-wants-humans-voluntarily-die-feed-em-breed-em
340,www.twitter.com/anyuser/status/1598180313976508420,"@MiaFarrow @MarinaDiamandis @FIFAWorldCup #MehranSamak, 27 Iranian man was shot in the head while seating in his car alongside his fiancé and celebrating Iran’s World Cup loss to USA. #SayTheirNames #Mehran_Samak @guardian source: https://t.co/YNGB9MLPKV https://t.co/7yKs3WXQVP",https://www.theguardian.com/world/2022/nov/30/iranian-man-27-shot-dead-while-celebrating-teams-world-cup-exit
341,www.twitter.com/anyuser/status/1598180293159972867,@SenTedCruz https://t.co/NOfYh24njS,https://www.bloomberg.com/opinion/articles/2022-04-11/how-did-jared-kushner-get-2-billion-from-the-saudis
342,www.twitter.com/anyuser/status/1598180288068476928,"@jimmykimmel @ChildrensLA @StJosephCtr @nokidhungry @WCKitchen @StJude @826LA For those left on Twitter 
Twitter's chaos could make political violence worse outside of the U.S. https://t.co/EZBxawacin",https://www.npr.org/2022/11/30/1139924914/twitters-chaos-could-make-political-violence-worse-outside-of-the-u-s?sc=18&f=1001
343,www.twitter.com/anyuser/status/1598180284188745729,"New York CNN Business  — 

CNN on Wednesday informed employees that layoffs had commenced, a move that is expected to impact hundreds of staffers at the global news network and mark the deepest cuts to the organization in years. 
https://t.co/CBsovoHO6d",https://www.cnn.com/2022/11/30/media/cnn-layoffs/index.html
344,www.twitter.com/anyuser/status/1598180277410418688,"פליטווד מת
 https://t.co/npMiVCTLRA",https://www.theguardian.com/music/2022/dec/01/musicians-pay-tribute-to-christine-mcvie-fleetwood-mac
345,www.twitter.com/anyuser/status/1598180251011776512,"“Using California's Megan's Law website, the Daily Mail found that there were more than 7,000 sex offenders convicted of ""lewd or lascivious acts with a child under 14 years of age,"" but released from prison in under a year of being convicted.”

https://t.co/AYEvzE0xZ7",https://www.foxnews.com/us/california-releases-thousands-pedophiles-less-year-convictions-data-shows
346,www.twitter.com/anyuser/status/1598180250256519168,"B/n Oct.25&amp; Oct.31, hundreds of civilians were taken from their homes &amp; killed by Eritrean troops in countryside surrounding Adwa, about 40 kilometers(25 miles) from the border with 🇪🇷.

So @_AfricanUnion @UN @POTUS force #EritreaOutOfTigray @selamgebrekid https://t.co/y7L26due94",https://www.bloomberg.com/news/articles/2022-11-30/ethiopia-peace-process-undermined-as-eritrea-forces-continue-attacking-civilians
347,www.twitter.com/anyuser/status/1598180249413394433,"Global 4-day week pilot was a huge success, organizers say

https://t.co/tKMAPQF4mQ",https://www.cnn.com/2022/11/30/business/4-day-work-week-results/index.html
348,www.twitter.com/anyuser/status/1598180243268780033,"• In photos: People we've lost in 2022
• Die Hard' actor dead at 66
• Musician Jake Flint dies just hours after his wedding https://t.co/HoHzEcuGbx",https://www.cnn.com/2022/11/30/entertainment/christine-mcvie-obit/index.html
